ID;Edad de la Persana Testing;Ingrediente_1;Ingrediente_2;Ingrediente_3;Sodio en mg;Gramos de aspartamo;Azucar Gramos;Gramos entre Azucar y otros endulcorantes;Densidad;pH;Litros de Cafeina;Grado de Colorante;Indice_Satisfaccion
3579;17;7.5;0.38;0.5;12.8;0.042;57;184;0.9984;2.09;0.46;9;1
3580;27;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3581;23;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3582;26;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3583;25;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3584;29;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3585;24;8.1;0.19;0.58;16.65;0.049;48;181;1.0006;2.2;0.62;9.1;1
3586;30;7.6;0.16;0.41;1.9;0.047;27;151;0.9937;2.2;0.53;10.1;1
3587;12;8.1;0.22;0.28;7.7;0.043;57;176;0.9954;2.12;0.55;10;0
3588;20;8;0.22;0.32;10.4;0.043;63;201;0.997;2.11;0.53;9.5;1
3589;26;7.1;0.33;0.3;3.3;0.034;30;102;0.9912;2.08;0.31;12.3;1
3590;20;6.4;0.43;0.27;1.1;0.054;5;110;0.9939;2.24;0.52;9.1;0
3591;26;7.6;0.2;0.3;14.2;0.056;53;212.5;0.999;2.14;0.46;8.9;1
3592;17;7;0.12;0.28;6.3;0.057;17;103;0.9957;2.5;0.44;9.6;0
3593;18;7.4;0.3;0.22;5.25;0.053;33;180;0.9926;2.13;0.45;11.6;1
3594;12;7;0.28;0.33;14.6;0.043;47;168;0.9994;2.34;0.67;8.8;1
3595;21;8.4;0.2;0.38;11.8;0.055;51;170;1.0004;2.34;0.82;8.9;1
3596;23;7;0.28;0.33;14.6;0.043;47;168;0.9994;2.34;0.67;8.8;1
3597;16;8.4;0.2;0.38;11.8;0.055;51;170;1.0004;2.34;0.82;8.9;1
3598;23;8.4;0.2;0.38;11.8;0.055;51;170;1.0004;2.34;0.82;8.9;1
3599;12;7.3;0.18;0.31;17.3;0.055;32;197;1.0002;2.13;0.46;9;1
3600;15;6.8;0.31;0.09;1.4;0.04;56;145;0.9922;2.19;0.46;10;0
3601;12;6.7;0.31;0.08;1.3;0.038;58;147;0.9922;2.18;0.46;10;0
3602;19;7.6;0.17;0.35;1.6;0.047;43;154;0.9934;2.36;0.69;11.1;1
3603;28;7.4;0.3;0.22;5.25;0.053;33;180;0.9926;2.13;0.45;11.6;1
3604;11;7.4;0.26;0.31;2.4;0.043;58;178;0.9941;2.42;0.68;10.6;1
3605;29;7;0.28;0.33;14.6;0.043;47;168;0.9994;2.34;0.67;8.8;1
3606;17;8.4;0.2;0.38;11.8;0.055;51;170;1.0004;2.34;0.82;8.9;1
3607;25;5.6;0.18;0.31;1.5;0.038;16;84;0.9924;2.34;0.58;10.1;1
3608;26;7.2;0.15;0.39;1.8;0.043;21;159;0.9948;2.52;0.47;10;0
3609;14;8;0.4;0.33;7.7;0.034;27;98;0.9935;2.18;0.41;12.2;1
3610;24;7;0.25;0.56;2;0.035;20;95;0.9918;2.23;0.53;11;1
3611;30;7.2;0.15;0.39;1.8;0.043;21;159;0.9948;2.52;0.47;10;0
3612;10;6.8;0.18;0.46;1.4;0.064;37;160;0.9924;2.37;0.45;11.1;0
3613;13;6.6;0.32;0.22;16.7;0.046;38;133;0.9979;2.22;0.67;10.4;1
3614;16;9;0.55;0.3;8.1;0.026;14;71;0.993;1.94;0.36;11.8;0
3615;20;6.9;0.19;0.39;8;0.028;22;84;0.994;2.11;0.66;10.8;1
3616;22;6.3;0.41;0.33;4.7;0.023;28;110;0.991;2.3;0.38;12.5;1
3617;30;9;0.55;0.3;8.1;0.026;14;71;0.993;1.94;0.36;11.8;0
3618;20;7;0.2;0.34;2.1;0.049;12;136;0.9922;2.25;0.46;11.6;1
3619;26;6.6;0.32;0.22;16.7;0.046;38;133;0.9979;2.22;0.67;10.4;1
3620;17;7.7;0.26;0.34;6.4;0.05;36;163;0.9937;2.19;0.7;11.5;1
3621;13;6.3;0.21;0.28;1.5;0.051;46;142;0.9928;2.23;0.42;10.1;1
3622;27;7.6;0.34;0.39;7.6;0.04;45;215;0.9965;2.11;0.53;9.2;1
3623;14;6.3;0.21;0.28;1.5;0.051;46;142;0.9928;2.23;0.42;10.1;1
3624;22;8;0.43;0.4;12.4;0.168;29;190;0.9991;2.07;0.64;9.2;0
3625;29;7.5;0.3;0.71;1.3;0.16;44;149;0.9948;2.08;0.42;8.9;0
3626;17;6.4;0.26;0.4;1.7;0.179;5;60;0.9925;2.09;0.54;10.1;0
3627;16;6.9;0.32;0.15;8.1;0.046;51;180;0.9958;2.13;0.45;8.9;0
3628;16;8.9;0.21;0.34;7.1;0.037;33;150;0.9962;2.1;0.45;9.7;1
3629;20;7.6;0.34;0.39;7.6;0.04;45;215;0.9965;2.11;0.53;9.2;1
3630;23;9.5;0.42;0.41;2.3;0.034;22;145;0.9951;2.06;0.52;11;1
3631;12;7.6;0.29;0.26;6.5;0.042;32;160;0.9944;2.14;0.47;10.7;0
3632;30;6.5;0.25;0.2;1.4;0.024;29;101;0.9916;2.24;0.54;10.8;1
3633;16;7.2;0.23;0.33;12.7;0.049;50;183;0.9987;2.41;0.4;9.8;0
3634;18;7.9;0.35;0.36;1.6;0.038;11;124;0.9928;2.25;0.48;11;0
3635;19;8.8;0.2;0.28;1.1;0.018;18;72;0.9926;1.97;0.35;10.4;0
3636;16;5.7;0.27;0.32;1.2;0.046;20;155;0.9934;2.8;0.41;10.2;1
3637;30;7.6;0.29;0.26;6.5;0.042;32;160;0.9944;2.14;0.47;10.7;0
3638;24;5.5;0.14;0.27;4.6;0.029;22;104;0.9949;2.34;0.44;9;0
3639;12;8.7;0.24;0.35;0.6;0.042;11;71;0.9926;2.08;0.38;10.6;0
3640;27;6.7;0.3;0.45;10.6;0.032;56;212;0.997;2.22;0.59;9.5;1
3641;15;5.5;0.14;0.27;4.6;0.029;22;104;0.9949;2.34;0.44;9;0
3642;25;5.6;0.13;0.27;4.8;0.028;22;104;0.9948;2.34;0.45;9.2;1
3643;22;7.4;0.18;0.34;2.7;0.03;30;107;0.992;1.97;0.53;11;1
3644;24;5.7;0.385;0.04;12.6;0.034;22;115;0.9964;2.28;0.63;9.9;1
3645;22;8.7;0.24;0.35;0.6;0.042;11;71;0.9926;2.08;0.38;10.6;0
3646;11;8.3;0.33;0.43;9.2;0.046;22;126;0.9982;2.38;0.47;9.3;0
3647;17;6.8;0.34;0.44;6.6;0.052;28;156;0.9955;2.14;0.41;9.6;0
3648;12;6.8;0.33;0.44;7;0.05;29;155;0.9955;2.14;0.42;9.5;0
3649;29;6.3;0.28;0.24;8.45;0.031;32;172;0.9958;2.39;0.57;9.7;1
3650;19;11.8;0.23;0.38;11.1;0.034;15;123;0.9997;1.93;0.55;9.7;0
3651;23;6.8;0.21;0.27;18.15;0.042;41;146;1.0001;2.3;0.36;8.7;0
3652;17;6.8;0.21;0.27;18.15;0.042;41;146;1.0001;2.3;0.36;8.7;0
3653;19;8.6;0.485;0.29;4.1;0.026;19;101;0.9918;2.01;0.38;12.4;0
3654;13;8.6;0.485;0.29;4.1;0.026;19;101;0.9918;2.01;0.38;12.4;0
3655;19;7.3;0.29;0.29;4.6;0.029;27;155;0.9931;2.07;0.26;10.6;1
3656;30;6.8;0.21;0.27;18.15;0.042;41;146;1.0001;2.3;0.36;8.7;0
3657;13;6.7;0.31;0.31;4.9;0.031;20;151;0.9926;2.36;0.82;12;1
3658;17;7.3;0.29;0.37;8.3;0.044;45;227;0.9966;2.12;0.47;9;0
3659;20;5.7;0.46;0.46;1.4;0.04;31;169;0.9932;2.13;0.47;8.8;0
3660;15;6.8;0.28;0.44;11.5;0.04;58;223;0.9969;2.22;0.56;9.5;0
3661;19;6.7;0.23;0.33;1.8;0.036;23;96;0.9925;2.32;0.4;10.8;1
3662;26;6.9;0.17;0.25;1.6;0.047;34;132;0.9914;2.16;0.48;11.4;0
3663;10;7.6;0.18;0.36;2.4;0.049;38;123;0.996;2.6;0.46;10.3;0
3664;13;6.6;0.22;0.28;4.9;0.042;51;180;0.9952;2.3;0.75;9.5;1
3665;24;7.8;0.27;0.28;1.8;0.05;21;127;0.9934;2.15;0.44;9.9;0
3666;30;7.7;0.28;0.29;4.3;0.051;25;142;0.9939;2.16;0.39;10.2;0
3667;15;7.6;0.29;0.29;4.4;0.051;26;146;0.9939;2.16;0.39;10.2;0
3668;22;5.7;0.32;0.18;1.4;0.029;26;104;0.9906;2.44;0.37;11;1
3669;22;7.1;0.33;0.25;1.6;0.03;25;126;0.9901;2.22;0.34;12.1;1
3670;30;7.3;0.34;0.3;1.3;0.057;25;173;0.9948;2.26;0.51;9.1;1
3671;22;6.5;0.19;0.26;5.2;0.04;31;140;0.995;2.26;0.68;9.5;1
3672;16;6.6;0.23;0.27;5.6;0.043;43;164;0.9953;2.27;0.76;9.5;0
3673;15;6.6;0.27;0.29;5.3;0.045;57;189;0.9953;2.31;0.79;9.8;0
3674;24;6.6;0.22;0.28;4.9;0.042;51;180;0.9952;2.3;0.75;9.5;1
3675;19;7.6;0.18;0.36;2.4;0.049;38;123;0.996;2.6;0.46;10.3;0
3676;24;6.8;0.36;0.32;1.6;0.039;10;124;0.9948;2.3;0.67;9.6;0
3677;19;7;0.22;0.39;2.1;0.055;39;198;0.9951;2.52;0.54;10.2;1
3678;18;5.9;0.17;0.3;1.4;0.042;25;119;0.9931;2.68;0.72;10.5;1
3679;14;7.4;0.45;0.32;7.1;0.044;17;117;0.9962;2.32;0.41;10.4;0
3680;12;6.8;0.36;0.32;1.6;0.039;10;124;0.9948;2.3;0.67;9.6;0
3681;28;7.5;0.42;0.14;10.7;0.046;18;95;0.9959;2.22;0.33;10.7;0
3682;10;7.5;0.33;0.32;11.1;0.036;25;119;0.9962;2.15;0.34;10.5;1
3683;19;9.4;0.3;0.32;10.7;0.029;14;111;0.9958;1.85;0.42;10.6;0
3684;14;7.9;0.17;0.32;1.6;0.053;47;150;0.9948;2.29;0.76;9.6;1
3685;29;7.9;0.17;0.32;1.6;0.053;47;150;0.9948;2.29;0.76;9.6;1
3686;27;8.2;0.17;0.32;1.5;0.05;17;101;0.994;2.14;0.58;9.5;0
3687;21;8.3;0.17;0.31;1.5;0.049;48;153;0.9942;2.12;0.58;9.4;1
3688;13;8.7;0.15;0.3;1.6;0.046;29;130;0.9942;2.22;0.38;9.8;1
3689;20;7.9;0.17;0.32;1.6;0.053;47;150;0.9948;2.29;0.76;9.6;1
3690;17;7.2;0.25;0.19;8;0.044;51;172;0.9964;2.16;0.44;9.2;0
3691;21;7.2;0.24;0.19;7.7;0.045;53;176;0.9958;2.17;0.38;9.5;0
3692;22;5.3;0.76;0.03;2.7;0.043;27;93;0.9932;2.34;0.38;9.2;0
3693;22;6.6;0.22;0.53;15.1;0.052;22;136;0.9986;1.94;0.35;9.4;0
3694;22;6.6;0.22;0.53;15.1;0.052;22;136;0.9986;1.94;0.35;9.4;0
3695;27;8.4;0.28;0.4;8.9;0.048;33;146;0.9988;2.4;0.46;9.3;0
3696;11;6.8;0.32;0.34;6;0.05;5;129;0.9953;2.19;0.4;9.1;0
3697;25;6.7;0.24;0.33;12.3;0.046;31;145;0.9983;2.36;0.4;9.5;0
3698;13;7.4;0.18;0.36;13.1;0.056;72;163;1;2.42;0.35;9.1;1
3699;18;6;0.16;0.3;6.7;0.043;43;153;0.9951;2.63;0.46;10.6;0
3700;21;6.7;0.24;0.33;12.3;0.046;31;145;0.9983;2.36;0.4;9.5;0
3701;15;6.8;0.28;0.35;2.3;0.042;16;85;0.9906;2.19;0.56;12.4;1
3702;22;6.2;0.34;0.3;11.1;0.047;28;237;0.9981;2.18;0.49;8.7;0
3703;29;6;0.27;0.15;1.5;0.056;35;128;0.9936;2.12;0.45;8.8;0
3704;26;6;0.16;0.3;6.7;0.043;43;153;0.9951;2.63;0.46;10.6;0
3705;13;6.8;0.32;0.34;6;0.05;5;129;0.9953;2.19;0.4;9.1;0
3706;26;8.5;0.24;0.47;15.2;0.057;40;234;1.0005;2.02;0.66;9;0
3707;18;8.1;0.24;0.33;10.2;0.048;46;141;0.9972;2.16;0.48;10.3;1
3708;19;7.4;0.18;0.36;13.1;0.056;72;163;1;2.42;0.35;9.1;1
3709;23;7.7;0.23;0.31;10.7;0.038;59;186;0.9969;2.12;0.55;9.5;1
3710;14;6.5;0.22;0.25;17.1;0.05;44;138;1.0001;2.3;0.37;8.8;0
3711;25;6.5;0.22;0.25;17.1;0.05;44;138;1.0001;2.3;0.37;8.8;0
3712;27;6.5;0.22;0.25;17.1;0.05;44;138;1.0001;2.3;0.37;8.8;0
3713;12;5.7;0.33;0.15;1.9;0.05;20;93;0.9934;2.38;0.62;9.9;0
3714;19;7.7;0.23;0.31;10.7;0.038;59;186;0.9969;2.12;0.55;9.5;1
3715;21;6.5;0.22;0.25;17.1;0.05;44;138;1.0001;2.3;0.37;8.8;0
3716;22;6.8;0.2;0.27;1.2;0.034;19;68;0.9902;2.14;0.37;11.7;0
3717;16;7.7;0.26;0.32;1.2;0.04;26;117;0.993;2.21;0.56;10.8;0
3718;12;6.4;0.2;0.32;3.1;0.041;18;126;0.9914;2.43;0.42;12;1
3719;11;8;0.16;0.36;1.5;0.033;14;122;0.9941;2.2;0.39;10.3;0
3720;10;6.8;0.25;0.27;10.7;0.076;47;154;0.9967;2.05;0.38;9;0
3721;26;7.7;0.39;0.28;4.9;0.035;36;109;0.9918;2.19;0.58;12.2;1
3722;15;6.9;0.26;0.33;12.6;0.051;59;173;0.998;2.39;0.38;9.9;0
3723;22;6.8;0.25;0.27;10.7;0.076;47;154;0.9967;2.05;0.38;9;0
3724;24;7.7;0.39;0.28;4.9;0.035;36;109;0.9918;2.19;0.58;12.2;1
3725;27;6;0.28;0.22;12.15;0.048;42;163;0.9957;2.2;0.46;10.1;0
3726;22;6.5;0.43;0.28;12;0.056;23;174;0.9986;2.31;0.55;9.3;0
3727;20;9.1;0.33;0.38;1.7;0.062;50.5;344;0.9958;2.1;0.7;9.5;0
3728;19;5.9;0.5;0.05;2.6;0.054;36;146;0.9948;2.43;0.5;9.2;1
3729;22;6.8;0.28;0.39;1.4;0.036;15;115;0.9918;2.27;0.72;11.7;0
3730;15;7;0.35;0.24;1.9;0.04;21;144;0.9923;2.35;0.38;11;0
3731;12;7.1;0.22;0.32;16.9;0.056;49;158;0.9998;2.37;0.38;9.6;1
3732;15;7.1;0.22;0.32;16.9;0.056;49;158;0.9998;2.37;0.38;9.6;1
3733;20;8.3;0.24;0.27;2.1;0.03;22;162;0.9914;1.99;0.68;11.9;1
3734;23;6.8;0.26;0.32;7;0.041;38;118;0.9939;2.25;0.52;10.8;1
3735;22;7.2;0.16;0.26;7.1;0.054;41;224;0.9966;2.38;0.55;10.1;0
3736;27;7.9;0.18;0.36;5.9;0.058;31;132;0.995;2.25;0.52;10.9;1
3737;12;7.2;0.16;0.26;7.1;0.054;41;224;0.9966;2.38;0.55;10.1;0
3738;11;5.5;0.24;0.32;8.7;0.06;19;102;0.994;2.27;0.31;10.4;0
3739;29;7.1;0.33;0.64;13.2;0.056;12;105;0.9972;2.05;0.39;9.2;0
3740;13;7.7;0.28;0.35;15.3;0.056;31;117;0.9998;2.27;0.5;9.6;0
3741;15;7.7;0.28;0.35;15.3;0.056;31;117;0.9998;2.27;0.5;9.6;0
3742;27;7.5;0.26;0.52;13.2;0.047;64;179;0.9982;2.1;0.46;9;0
3743;15;6.5;0.14;0.32;2.7;0.037;18;89;0.9924;2.4;0.74;11.5;1
3744;15;8.2;0.21;0.32;10.65;0.053;53;145;0.9972;2.17;0.48;10.2;1
3745;17;7.2;0.2;0.31;10;0.054;49;165;0.997;2.4;0.42;9.9;1
3746;21;7.2;0.115;0.3;6.8;0.056;26;105;0.9954;2.44;0.4;9.6;1
3747;10;6.4;0.29;0.2;15.6;0.04;20;142;0.9962;2.1;0.54;10.6;0
3748;21;7.1;0.33;0.64;13.2;0.056;12;105;0.9972;2.05;0.39;9.2;0
3749;21;6.8;0.24;0.34;5.1;0.038;31;99;0.9921;2.24;0.46;11.8;1
3750;11;7;0.24;0.34;3;0.035;36;102;0.9905;2.18;0.43;12.2;1
3751;12;7.7;0.28;0.35;15.3;0.056;31;117;0.9998;2.27;0.5;9.6;0
3752;27;7;0.22;0.33;2.1;0.052;15;76;0.993;2.2;0.41;10.6;1
3753;26;7.5;0.18;0.39;1.9;0.054;23;91;0.9941;2.27;0.45;10.3;1
3754;23;9.8;0.93;0.45;8.6;0.052;34;187;0.9994;2.12;0.59;10.2;0
3755;20;7.8;0.29;0.33;8.75;0.035;33;181;0.9962;2.11;0.46;10.7;0
3756;23;7.9;0.28;0.32;3.6;0.038;9;76;0.992;2.05;0.31;11.7;0
3757;30;8.5;0.25;0.27;4.7;0.031;31;92;0.9922;2.01;0.33;12;1
3758;21;7.4;0.18;0.27;1.3;0.048;26;105;0.994;2.52;0.66;10.6;1
3759;19;6.3;0.24;0.37;1.8;0.031;6;61;0.9897;2.3;0.34;12.2;0
3760;29;6;0.33;0.38;9.7;0.04;29;124;0.9954;2.47;0.48;11;1
3761;13;6.8;0.37;0.28;4;0.03;29;79;0.99;2.23;0.46;12.4;1
3762;20;9.9;0.49;0.23;2.4;0.087;19;115;0.9948;1.77;0.44;9.4;1
3763;20;8.5;0.25;0.27;4.7;0.031;31;92;0.9922;2.01;0.33;12;1
3764;15;8.4;0.22;0.28;18.8;0.028;55;130;0.998;1.96;0.35;11.6;0
3765;17;7;0.35;0.31;1.8;0.069;15;162;0.9944;2.18;0.47;9.4;0
3766;24;7;0.35;0.31;1.8;0.069;15;162;0.9944;2.18;0.47;9.4;0
3767;17;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3768;16;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3769;17;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3770;29;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3771;12;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3772;16;6.9;0.32;0.13;7.8;0.042;11;117;0.996;2.23;0.37;9.2;0
3773;17;7.6;0.32;0.58;16.75;0.05;43;163;0.9999;2.15;0.54;9.2;0
3774;17;7.4;0.19;0.3;12.8;0.053;48.5;229;0.9986;2.14;0.49;9.1;1
3775;14;7.4;0.19;0.3;12.8;0.053;48.5;212;0.9986;2.14;0.49;9.1;1
3776;24;6.9;0.32;0.13;7.8;0.042;11;117;0.996;2.23;0.37;9.2;0
3777;12;6;0.34;0.24;5.4;0.06;23;126;0.9951;2.25;0.44;9;1
3778;14;7.6;0.32;0.58;16.75;0.05;43;163;0.9999;2.15;0.54;9.2;0
3779;15;7.7;0.24;0.31;1.3;0.047;33;106;0.993;2.22;0.55;10.8;1
3780;21;8;0.36;0.43;10.1;0.053;29;146;0.9982;2.4;0.46;9.5;1
3781;25;7.4;0.29;0.25;3.8;0.044;30;114;0.992;2.11;0.4;11;1
3782;13;6.6;0.32;0.27;10.9;0.041;37;146;0.9963;2.24;0.47;10;0
3783;18;6.3;0.3;0.24;6.6;0.04;38;141;0.995;2.22;0.47;9.5;0
3784;13;6.4;0.33;0.24;9.8;0.041;29;109;0.9956;2.29;0.47;10.1;1
3785;30;7.5;0.18;0.31;11.7;0.051;24;94;0.997;2.19;0.44;9.5;1
3786;27;6.5;0.39;0.81;1.2;0.217;14;74;0.9936;2.08;0.53;9.5;0
3787;16;6.8;0.25;0.18;1.4;0.056;13;137;0.9935;2.11;0.42;9.5;0
3788;11;6.4;0.18;0.32;9.6;0.052;24;90;0.9963;2.35;0.49;9.4;1
3789;15;7.1;0.18;0.32;12.2;0.048;36;125;0.9967;1.92;0.54;9.4;1
3790;28;7.6;0.27;0.42;2.6;0.044;29;110;0.9912;2.31;0.51;12.7;1
3791;25;9.2;0.23;0.35;10.7;0.037;34;145;0.9981;2.09;0.32;9.7;0
3792;13;7.9;0.28;0.41;4.9;0.058;31;153;0.9966;2.27;0.51;9.7;1
3793;22;7.1;0.18;0.32;12.2;0.048;36;125;0.9967;1.92;0.54;9.4;1
3794;22;6.4;0.18;0.32;9.6;0.052;24;90;0.9963;2.35;0.49;9.4;1
3795;15;6.8;0.25;0.18;1.4;0.056;13;137;0.9935;2.11;0.42;9.5;0
3796;29;7;0.22;0.26;1.1;0.037;20;71;0.9902;2.1;0.38;11.7;1
3797;15;7.3;0.18;0.29;1;0.036;26;101;0.99;2.09;0.37;11.7;1
3798;27;7.1;0.26;0.19;8.2;0.051;53;187;0.996;2.16;0.52;9.7;0
3799;11;6.6;0.25;0.42;11.3;0.049;77;231;0.9966;2.24;0.52;9.5;1
3800;20;6.4;0.24;0.23;7.3;0.069;31;157;0.9962;2.25;0.53;9.1;0
3801;12;6;0.28;0.27;2.3;0.051;23;147;0.994;2.23;0.67;10.3;1
3802;15;7.1;0.26;0.19;8.2;0.051;53;187;0.996;2.16;0.52;9.7;0
3803;23;7.8;0.24;0.38;2.1;0.058;14;167;0.994;2.21;0.55;9.9;0
3804;20;7.6;0.27;0.33;2;0.059;19;175;0.9944;2.22;0.56;9.9;0
3805;16;7.7;0.39;0.34;10;0.056;35;178;0.9974;2.26;0.6;10.2;0
3806;12;8.9;0.24;0.33;15.75;0.035;16;132;0.996;2;0.37;12.1;1
3807;20;6.6;0.23;0.24;3.9;0.045;36;138;0.9922;2.15;0.64;11.3;1
3808;14;7.1;0.26;0.3;2;0.031;13;128;0.9917;2.19;0.49;11.4;0
3809;18;7;0.32;0.35;1.5;0.039;24;125;0.9918;2.17;0.64;12.2;1
3810;13;7.4;0.24;0.26;1.6;0.058;53;150;0.9936;2.18;0.5;9.9;1
3811;22;6.9;0.21;0.33;1.4;0.056;35;136;0.9938;2.63;0.78;10.3;1
3812;19;7;0.32;0.35;1.5;0.039;24;125;0.9918;2.17;0.64;12.2;1
3813;23;7.4;0.17;0.29;1.4;0.047;23;107;0.9939;2.52;0.65;10.4;1
3814;29;7.1;0.26;0.3;2;0.031;13;128;0.9917;2.19;0.49;11.4;0
3815;21;8.5;0.28;0.34;13.8;0.041;32;161;0.9981;2.13;0.4;9.9;1
3816;17;7.8;0.3;0.37;1.3;0.051;16;96;0.9941;2.32;0.62;10;0
3817;27;8.1;0.25;0.38;3.8;0.051;18;129;0.9928;2.21;0.38;11.5;1
3818;20;7.7;0.28;0.29;6.9;0.041;29;163;0.9952;2.44;0.6;10.5;1
3819;20;6.5;0.24;0.36;2.2;0.027;36;134;0.9898;2.28;0.36;12.5;1
3820;14;7;0.22;0.32;1.6;0.045;40;120;0.9914;1.98;0.44;10.5;1
3821;29;8.5;0.28;0.34;13.8;0.041;32;161;0.9981;2.13;0.4;9.9;1
3822;18;8;0.45;0.28;10.8;0.051;25;157;0.9957;2.06;0.47;11.4;1
3823;13;6.9;0.23;0.33;12.8;0.056;44;169;0.998;2.42;0.42;9.8;1
3824;21;8;0.45;0.28;10.8;0.051;25;157;0.9957;2.06;0.47;11.4;1
3825;29;7.6;0.23;0.26;15.3;0.067;32;166;0.9986;2.03;0.44;9.2;0
3826;27;7.7;0.28;0.58;12.1;0.046;60;177;0.9983;2.08;0.46;8.9;0
3827;24;7.7;0.27;0.61;12;0.046;64;179;0.9982;2.07;0.46;8.9;0
3828;27;7.1;0.2;0.36;11.6;0.042;45;124;0.997;1.92;0.59;9.5;1
3829;21;6.9;0.25;0.35;9.2;0.034;42;150;0.9947;2.21;0.36;11.5;1
3830;27;7.1;0.2;0.36;11.6;0.042;45;124;0.997;1.92;0.59;9.5;1
3831;21;6.9;0.25;0.35;9.2;0.034;42;150;0.9947;2.21;0.36;11.5;1
3832;29;8.4;0.2;0.31;2.8;0.054;16;89;0.99416;1.96;0.45;9.5;1
3833;16;6.5;0.39;0.35;1.6;0.049;10;164;0.99516;2.35;0.51;9.7;0
3834;16;7.2;0.23;0.38;6.1;0.067;20;90;0.99496;2.17;0.79;9.7;0
3835;13;6.9;0.44;0.42;8.5;0.048;10;147;0.9974;2.32;0.46;9.5;1
3836;29;7.1;0.28;0.19;7.8;0.04;48;184;0.99579;2.16;0.5;9.4;0
3837;13;6.4;0.34;0.2;14.9;0.06;37;162;0.9983;2.13;0.45;9;0
3838;21;6.1;0.15;0.29;6.2;0.046;39;151;0.99471;2.6;0.44;10.6;1
3839;15;6.9;0.44;0.42;8.5;0.048;10;147;0.9974;2.32;0.46;9.5;1
3840;22;7.2;0.29;0.18;8.2;0.042;41;180;0.99644;2.16;0.49;9.1;0
3841;10;7.1;0.28;0.19;7.8;0.04;48;184;0.99579;2.16;0.5;9.4;0
3842;15;6.1;0.23;0.45;10.6;0.094;49;169;0.99699;2.05;0.54;8.8;0
3843;28;6.7;0.23;0.42;11.2;0.047;52;171;0.99758;2.54;0.74;10.4;0
3844;14;7;0.36;0.14;11.6;0.043;35;228;0.9977;2.13;0.51;8.9;0
3845;17;7.5;0.31;0.24;7.1;0.031;28;141;0.99397;2.16;0.38;10.6;1
3846;11;6.4;0.34;0.2;14.9;0.06;37;162;0.9983;2.13;0.45;9;0
3847;15;6.1;0.15;0.29;6.2;0.046;39;151;0.99471;2.6;0.44;10.6;1
3848;30;7.4;0.2;0.29;1.7;0.047;16;100;0.99243;2.28;0.45;10.6;1
3849;15;6.3;0.27;0.18;7.7;0.048;45;186;0.9962;2.23;0.47;9;0
3850;30;9.2;0.34;0.54;17.3;0.06;46;235;1.00182;2.08;0.61;8.8;1
3851;26;7.4;0.18;0.29;1.4;0.042;34;101;0.99384;2.54;0.6;10.5;1
3852;13;7.2;0.29;0.2;7.7;0.046;51;174;0.99582;2.16;0.52;9.5;0
3853;10;6.3;0.27;0.18;7.7;0.048;45;186;0.9962;2.23;0.47;9;0
3854;20;6.2;0.26;0.19;3.4;0.049;47;172;0.9924;2.14;0.43;10.4;1
3855;13;7.3;0.21;0.21;1.6;0.046;35;133;0.99466;2.38;0.46;10;1
3856;25;7.1;0.14;0.35;1.4;0.039;24;128;0.99212;1.97;0.68;10.4;0
3857;12;7.2;0.39;0.54;1.4;0.157;34;132;0.99449;2.11;0.53;9;1
3858;19;7.6;0.48;0.28;10.4;0.049;57;205;0.99748;2.24;0.45;9.3;0
3859;19;7.2;0.39;0.54;1.4;0.157;34;132;0.99449;2.11;0.53;9;1
3860;11;7.6;0.48;0.28;10.4;0.049;57;205;0.99748;2.24;0.45;9.3;0
3861;23;6.5;0.36;0.31;4.1;0.061;20;134;0.99475;2.18;0.45;9;1
3862;24;8.5;0.25;0.31;2.8;0.032;11;61;0.99189;2.06;0.44;11.5;1
3863;21;6.9;0.3;0.21;15.7;0.056;49;159;0.99827;2.11;0.48;9;0
3864;12;6.6;0.19;0.43;10.9;0.045;53;154;0.99752;2.52;0.77;10.4;1
3865;25;6.9;0.3;0.21;15.7;0.056;49;159;0.99827;2.11;0.48;9;0
3866;18;9.4;0.42;0.32;6.5;0.027;20;167;0.99479;2.08;0.43;10.6;0
3867;18;6.6;0.19;0.43;10.9;0.045;53;154;0.99752;2.52;0.77;10.4;1
3868;30;6.3;0.2;0.3;5.9;0.034;35;152;0.99642;2.47;0.4;8.5;1
3869;23;8.5;0.19;0.56;17.3;0.055;47;169;1.00047;2.07;0.67;9.3;1
3870;18;7.3;0.19;0.25;1.4;0.051;41;107;0.99382;2.53;0.66;10.5;1
3871;12;6.7;0.25;0.26;13.5;0.06;50;156;0.99784;2.39;0.46;9.9;1
